attack,defense,hp,iconPokemon,id,name,spAttack,spDefense,speed,total,typePokemon
90,45,70,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka.png,0554,Darumaka,15,45,50,315,Fire
90,45,70,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka-galarian.png,0554,Darumaka,15,45,50,315,Ice
140,55,105,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-standard.png,0555,Darmanitan,30,55,95,480,Fire
30,105,105,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-zen.png,0555,Darmanitan,140,105,55,540,"Fire,Psychic"
140,55,105,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-galarian-standard.png,0555,Darmanitan,30,55,95,480,Ice
160,55,105,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-galarian-zen.png,0555,Darmanitan,30,55,135,540,"Ice,Fire"
86,67,75,https://img.pokemondb.net/sprites/sword-shield/icon/maractus.png,0556,Maractus,106,67,60,461,Grass
65,85,50,https://img.pokemondb.net/sprites/sword-shield/icon/dwebble.png,0557,Dwebble,35,35,55,325,"Bug,Rock"
105,125,70,https://img.pokemondb.net/sprites/sword-shield/icon/crustle.png,0558,Crustle,65,75,45,485,"Bug,Rock"
75,70,50,https://img.pokemondb.net/sprites/sword-shield/icon/scraggy.png,0559,Scraggy,35,70,48,348,"Dark,Fighting"
90,115,65,https://img.pokemondb.net/sprites/sword-shield/icon/scrafty.png,0560,Scrafty,45,115,58,488,"Dark,Fighting"
58,80,72,https://img.pokemondb.net/sprites/sword-shield/icon/sigilyph.png,0561,Sigilyph,103,80,97,490,"Psychic,Flying"
30,85,38,https://img.pokemondb.net/sprites/sword-shield/icon/yamask.png,0562,Yamask,55,65,30,303,Ghost
55,85,38,https://img.pokemondb.net/sprites/sword-shield/icon/yamask-galarian.png,0562,Yamask,30,65,30,303,"Ground,Ghost"
50,145,58,https://img.pokemondb.net/sprites/sword-shield/icon/cofagrigus.png,0563,Cofagrigus,95,105,30,483,Ghost
78,103,54,https://img.pokemondb.net/sprites/sword-shield/icon/tirtouga.png,0564,Tirtouga,53,45,22,355,"Water,Rock"
108,133,74,https://img.pokemondb.net/sprites/sword-shield/icon/carracosta.png,0565,Carracosta,83,65,32,495,"Water,Rock"
112,45,55,https://img.pokemondb.net/sprites/sword-shield/icon/archen.png,0566,Archen,74,45,70,401,"Rock,Flying"
140,65,75,https://img.pokemondb.net/sprites/sword-shield/icon/archeops.png,0567,Archeops,112,65,110,567,"Rock,Flying"
50,62,50,https://img.pokemondb.net/sprites/sword-shield/icon/trubbish.png,0568,Trubbish,40,62,65,329,Poison
95,82,80,https://img.pokemondb.net/sprites/sword-shield/icon/garbodor.png,0569,Garbodor,60,82,75,474,Poison
65,40,40,https://img.pokemondb.net/sprites/sword-shield/icon/zorua.png,0570,Zorua,80,40,65,330,Dark
60,40,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua-hisuian.png,0570,Zorua,85,40,70,330,"Normal,Ghost"
105,60,60,https://img.pokemondb.net/sprites/sword-shield/icon/zoroark.png,0571,Zoroark,120,60,105,510,Dark
100,60,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark-hisuian.png,0571,Zoroark,125,60,110,510,"Normal,Ghost"
50,40,55,https://img.pokemondb.net/sprites/sword-shield/icon/minccino.png,0572,Minccino,40,40,75,300,Normal
95,60,75,https://img.pokemondb.net/sprites/sword-shield/icon/cinccino.png,0573,Cinccino,65,60,115,470,Normal
30,50,45,https://img.pokemondb.net/sprites/sword-shield/icon/gothita.png,0574,Gothita,55,65,45,290,Psychic
45,70,60,https://img.pokemondb.net/sprites/sword-shield/icon/gothorita.png,0575,Gothorita,75,85,55,390,Psychic
55,95,70,https://img.pokemondb.net/sprites/sword-shield/icon/gothitelle.png,0576,Gothitelle,95,110,65,490,Psychic
30,40,45,https://img.pokemondb.net/sprites/sword-shield/icon/solosis.png,0577,Solosis,105,50,20,290,Psychic
40,50,65,https://img.pokemondb.net/sprites/sword-shield/icon/duosion.png,0578,Duosion,125,60,30,370,Psychic
65,75,110,https://img.pokemondb.net/sprites/sword-shield/icon/reuniclus.png,0579,Reuniclus,125,85,30,490,Psychic
44,50,62,https://img.pokemondb.net/sprites/sword-shield/icon/ducklett.png,0580,Ducklett,44,50,55,305,"Water,Flying"
87,63,75,https://img.pokemondb.net/sprites/sword-shield/icon/swanna.png,0581,Swanna,87,63,98,473,"Water,Flying"
50,50,36,https://img.pokemondb.net/sprites/sword-shield/icon/vanillite.png,0582,Vanillite,65,60,44,305,Ice
65,65,51,https://img.pokemondb.net/sprites/sword-shield/icon/vanillish.png,0583,Vanillish,80,75,59,395,Ice
95,85,71,https://img.pokemondb.net/sprites/sword-shield/icon/vanilluxe.png,0584,Vanilluxe,110,95,79,535,Ice
60,50,60,https://img.pokemondb.net/sprites/sword-shield/icon/deerling.png,0585,Deerling,40,50,75,335,"Normal,Grass"
100,70,80,https://img.pokemondb.net/sprites/sword-shield/icon/sawsbuck.png,0586,Sawsbuck,60,70,95,475,"Normal,Grass"
75,60,55,https://img.pokemondb.net/sprites/sword-shield/icon/emolga.png,0587,Emolga,75,60,103,428,"Electric,Flying"
75,45,50,https://img.pokemondb.net/sprites/sword-shield/icon/karrablast.png,0588,Karrablast,40,45,60,315,Bug
135,105,70,https://img.pokemondb.net/sprites/sword-shield/icon/escavalier.png,0589,Escavalier,60,105,20,495,"Bug,Steel"
55,45,69,https://img.pokemondb.net/sprites/sword-shield/icon/foongus.png,0590,Foongus,55,55,15,294,"Grass,Poison"
85,70,114,https://img.pokemondb.net/sprites/sword-shield/icon/amoonguss.png,0591,Amoonguss,85,80,30,464,"Grass,Poison"
40,50,55,https://img.pokemondb.net/sprites/sword-shield/icon/frillish.png,0592,Frillish,65,85,40,335,"Water,Ghost"
60,70,100,https://img.pokemondb.net/sprites/sword-shield/icon/jellicent.png,0593,Jellicent,85,105,60,480,"Water,Ghost"
75,80,165,https://img.pokemondb.net/sprites/sword-shield/icon/alomomola.png,0594,Alomomola,40,45,65,470,Water
47,50,50,https://img.pokemondb.net/sprites/sword-shield/icon/joltik.png,0595,Joltik,57,50,65,319,"Bug,Electric"
77,60,70,https://img.pokemondb.net/sprites/sword-shield/icon/galvantula.png,0596,Galvantula,97,60,108,472,"Bug,Electric"
50,91,44,https://img.pokemondb.net/sprites/sword-shield/icon/ferroseed.png,0597,Ferroseed,24,86,10,305,"Grass,Steel"
94,131,74,https://img.pokemondb.net/sprites/sword-shield/icon/ferrothorn.png,0598,Ferrothorn,54,116,20,489,"Grass,Steel"
55,70,40,https://img.pokemondb.net/sprites/sword-shield/icon/klink.png,0599,Klink,45,60,30,300,Steel
80,95,60,https://img.pokemondb.net/sprites/sword-shield/icon/klang.png,0600,Klang,70,85,50,440,Steel
100,115,60,https://img.pokemondb.net/sprites/sword-shield/icon/klinklang.png,0601,Klinklang,70,85,90,520,Steel
55,40,35,https://img.pokemondb.net/sprites/sword-shield/icon/tynamo.png,0602,Tynamo,45,40,60,275,Electric
85,70,65,https://img.pokemondb.net/sprites/sword-shield/icon/eelektrik.png,0603,Eelektrik,75,70,40,405,Electric
115,80,85,https://img.pokemondb.net/sprites/sword-shield/icon/eelektross.png,0604,Eelektross,105,80,50,515,Electric
55,55,55,https://img.pokemondb.net/sprites/sword-shield/icon/elgyem.png,0605,Elgyem,85,55,30,335,Psychic
75,75,75,https://img.pokemondb.net/sprites/sword-shield/icon/beheeyem.png,0606,Beheeyem,125,95,40,485,Psychic
30,55,50,https://img.pokemondb.net/sprites/sword-shield/icon/litwick.png,0607,Litwick,65,55,20,275,"Ghost,Fire"
40,60,60,https://img.pokemondb.net/sprites/sword-shield/icon/lampent.png,0608,Lampent,95,60,55,370,"Ghost,Fire"
55,90,60,https://img.pokemondb.net/sprites/sword-shield/icon/chandelure.png,0609,Chandelure,145,90,80,520,"Ghost,Fire"
87,60,46,https://img.pokemondb.net/sprites/sword-shield/icon/axew.png,0610,Axew,30,40,57,320,Dragon
117,70,66,https://img.pokemondb.net/sprites/sword-shield/icon/fraxure.png,0611,Fraxure,40,50,67,410,Dragon
147,90,76,https://img.pokemondb.net/sprites/sword-shield/icon/haxorus.png,0612,Haxorus,60,70,97,540,Dragon
70,40,55,https://img.pokemondb.net/sprites/sword-shield/icon/cubchoo.png,0613,Cubchoo,60,40,40,305,Ice
130,80,95,https://img.pokemondb.net/sprites/sword-shield/icon/beartic.png,0614,Beartic,70,80,50,505,Ice
50,50,80,https://img.pokemondb.net/sprites/sword-shield/icon/cryogonal.png,0615,Cryogonal,95,135,105,515,Ice
40,85,50,https://img.pokemondb.net/sprites/sword-shield/icon/shelmet.png,0616,Shelmet,40,65,25,305,Bug
70,40,80,https://img.pokemondb.net/sprites/sword-shield/icon/accelgor.png,0617,Accelgor,100,60,145,495,Bug
66,84,109,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk.png,0618,Stunfisk,81,99,32,471,"Ground,Electric"
81,99,109,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk-galarian.png,0618,Stunfisk,66,84,32,471,"Ground,Steel"
85,50,45,https://img.pokemondb.net/sprites/sword-shield/icon/mienfoo.png,0619,Mienfoo,55,50,65,350,Fighting
125,60,65,https://img.pokemondb.net/sprites/sword-shield/icon/mienshao.png,0620,Mienshao,95,60,105,510,Fighting
120,90,77,https://img.pokemondb.net/sprites/sword-shield/icon/druddigon.png,0621,Druddigon,60,90,48,485,Dragon
74,50,59,https://img.pokemondb.net/sprites/sword-shield/icon/golett.png,0622,Golett,35,50,35,303,"Ground,Ghost"
124,80,89,https://img.pokemondb.net/sprites/sword-shield/icon/golurk.png,0623,Golurk,55,80,55,483,"Ground,Ghost"
85,70,45,https://img.pokemondb.net/sprites/sword-shield/icon/pawniard.png,0624,Pawniard,40,40,60,340,"Dark,Steel"
125,100,65,https://img.pokemondb.net/sprites/sword-shield/icon/bisharp.png,0625,Bisharp,60,70,70,490,"Dark,Steel"
110,95,95,https://img.pokemondb.net/sprites/sword-shield/icon/bouffalant.png,0626,Bouffalant,40,95,55,490,Normal
83,50,70,https://img.pokemondb.net/sprites/sword-shield/icon/rufflet.png,0627,Rufflet,37,50,60,350,"Normal,Flying"
123,75,100,https://img.pokemondb.net/sprites/sword-shield/icon/braviary.png,0628,Braviary,57,75,80,510,"Normal,Flying"
83,70,110,https://img.pokemondb.net/sprites/scarlet-violet/icon/braviary-hisuian.png,0628,Braviary,112,70,65,510,"Psychic,Flying"
55,75,70,https://img.pokemondb.net/sprites/sword-shield/icon/vullaby.png,0629,Vullaby,45,65,60,370,"Dark,Flying"
65,105,110,https://img.pokemondb.net/sprites/sword-shield/icon/mandibuzz.png,0630,Mandibuzz,55,95,80,510,"Dark,Flying"
97,66,85,https://img.pokemondb.net/sprites/sword-shield/icon/heatmor.png,0631,Heatmor,105,66,65,484,Fire
109,112,58,https://img.pokemondb.net/sprites/sword-shield/icon/durant.png,0632,Durant,48,48,109,484,"Bug,Steel"
65,50,52,https://img.pokemondb.net/sprites/sword-shield/icon/deino.png,0633,Deino,45,50,38,300,"Dark,Dragon"
85,70,72,https://img.pokemondb.net/sprites/sword-shield/icon/zweilous.png,0634,Zweilous,65,70,58,420,"Dark,Dragon"
105,90,92,https://img.pokemondb.net/sprites/sword-shield/icon/hydreigon.png,0635,Hydreigon,125,90,98,600,"Dark,Dragon"
85,55,55,https://img.pokemondb.net/sprites/sword-shield/icon/larvesta.png,0636,Larvesta,50,55,60,360,"Bug,Fire"
60,65,85,https://img.pokemondb.net/sprites/sword-shield/icon/volcarona.png,0637,Volcarona,135,105,100,550,"Bug,Fire"
90,129,91,https://img.pokemondb.net/sprites/sword-shield/icon/cobalion.png,0638,Cobalion,90,72,108,580,"Steel,Fighting"
129,90,91,https://img.pokemondb.net/sprites/sword-shield/icon/terrakion.png,0639,Terrakion,72,90,108,580,"Rock,Fighting"
90,72,91,https://img.pokemondb.net/sprites/sword-shield/icon/virizion.png,0640,Virizion,90,129,108,580,"Grass,Fighting"
115,70,79,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-incarnate.png,0641,Tornadus,125,80,111,580,Flying
100,80,79,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-therian.png,0641,Tornadus,110,90,121,580,Flying
115,70,79,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-incarnate.png,0642,Thundurus,125,80,111,580,"Electric,Flying"
105,70,79,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-therian.png,0642,Thundurus,145,80,101,580,"Electric,Flying"
120,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/reshiram.png,0643,Reshiram,150,120,90,680,"Dragon,Fire"
150,120,100,https://img.pokemondb.net/sprites/sword-shield/icon/zekrom.png,0644,Zekrom,120,100,90,680,"Dragon,Electric"
125,90,89,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-incarnate.png,0645,Landorus,115,80,101,600,"Ground,Flying"
145,90,89,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-therian.png,0645,Landorus,105,80,91,600,"Ground,Flying"
130,90,125,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem.png,0646,Kyurem,130,90,95,660,"Dragon,Ice"
120,90,125,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-white.png,0646,Kyurem,170,100,95,700,"Dragon,Ice"
170,100,125,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-black.png,0646,Kyurem,120,90,95,700,"Dragon,Ice"
72,90,91,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-ordinary.png,0647,Keldeo,129,90,108,580,"Water,Fighting"
72,90,91,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-resolute.png,0647,Keldeo,129,90,108,580,"Water,Fighting"
77,77,100,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-aria.png,0648,Meloetta,128,128,90,600,"Normal,Psychic"
128,90,100,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-pirouette.png,0648,Meloetta,77,77,128,600,"Normal,Fighting"
120,95,71,https://img.pokemondb.net/sprites/sword-shield/icon/genesect.png,0649,Genesect,120,95,99,600,"Bug,Steel"
61,65,56,https://img.pokemondb.net/sprites/sword-shield/icon/chespin.png,0650,Chespin,48,45,38,313,Grass
78,95,61,https://img.pokemondb.net/sprites/sword-shield/icon/quilladin.png,0651,Quilladin,56,58,57,405,Grass
107,122,88,https://img.pokemondb.net/sprites/sword-shield/icon/chesnaught.png,0652,Chesnaught,74,75,64,530,"Grass,Fighting"
45,40,40,https://img.pokemondb.net/sprites/sword-shield/icon/fennekin.png,0653,Fennekin,62,60,60,307,Fire
59,58,59,https://img.pokemondb.net/sprites/sword-shield/icon/braixen.png,0654,Braixen,90,70,73,409,Fire
69,72,75,https://img.pokemondb.net/sprites/sword-shield/icon/delphox.png,0655,Delphox,114,100,104,534,"Fire,Psychic"
56,40,41,https://img.pokemondb.net/sprites/sword-shield/icon/froakie.png,0656,Froakie,62,44,71,314,Water
63,52,54,https://img.pokemondb.net/sprites/sword-shield/icon/frogadier.png,0657,Frogadier,83,56,97,405,Water
95,67,72,https://img.pokemondb.net/sprites/sword-shield/icon/greninja.png,0658,Greninja,103,71,122,530,"Water,Dark"
145,67,72,https://img.pokemondb.net/sprites/sword-shield/icon/greninja-ash.png,0658,Greninja,153,71,132,640,"Water,Dark"
36,38,38,https://img.pokemondb.net/sprites/sword-shield/icon/bunnelby.png,0659,Bunnelby,32,36,57,237,Normal
56,77,85,https://img.pokemondb.net/sprites/sword-shield/icon/diggersby.png,0660,Diggersby,50,77,78,423,"Normal,Ground"
50,43,45,https://img.pokemondb.net/sprites/sword-shield/icon/fletchling.png,0661,Fletchling,40,38,62,278,"Normal,Flying"
73,55,62,https://img.pokemondb.net/sprites/sword-shield/icon/fletchinder.png,0662,Fletchinder,56,52,84,382,"Fire,Flying"
81,71,78,https://img.pokemondb.net/sprites/sword-shield/icon/talonflame.png,0663,Talonflame,74,69,126,499,"Fire,Flying"
35,40,38,https://img.pokemondb.net/sprites/sword-shield/icon/scatterbug.png,0664,Scatterbug,27,25,35,200,Bug
22,60,45,https://img.pokemondb.net/sprites/sword-shield/icon/spewpa.png,0665,Spewpa,27,30,29,213,Bug
52,50,80,https://img.pokemondb.net/sprites/sword-shield/icon/vivillon.png,0666,Vivillon,90,50,89,411,"Bug,Flying"
50,58,62,https://img.pokemondb.net/sprites/sword-shield/icon/litleo.png,0667,Litleo,73,54,72,369,"Fire,Normal"
68,72,86,https://img.pokemondb.net/sprites/sword-shield/icon/pyroar.png,0668,Pyroar,109,66,106,507,"Fire,Normal"
38,39,44,https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,0669,Flabébé,61,79,42,303,Fairy
45,47,54,https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,0670,Floette,75,98,52,371,Fairy
65,68,78,https://img.pokemondb.net/sprites/sword-shield/icon/florges.png,0671,Florges,112,154,75,552,Fairy
65,48,66,https://img.pokemondb.net/sprites/sword-shield/icon/skiddo.png,0672,Skiddo,62,57,52,350,Grass
100,62,123,https://img.pokemondb.net/sprites/sword-shield/icon/gogoat.png,0673,Gogoat,97,81,68,531,Grass
82,62,67,https://img.pokemondb.net/sprites/sword-shield/icon/pancham.png,0674,Pancham,46,48,43,348,Fighting
124,78,95,https://img.pokemondb.net/sprites/sword-shield/icon/pangoro.png,0675,Pangoro,69,71,58,495,"Fighting,Dark"
80,60,75,https://img.pokemondb.net/sprites/sword-shield/icon/furfrou.png,0676,Furfrou,65,90,102,472,Normal
48,54,62,https://img.pokemondb.net/sprites/sword-shield/icon/espurr.png,0677,Espurr,63,60,68,355,Psychic
48,76,74,https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-male.png,0678,Meowstic,83,81,104,466,Psychic
48,76,74,https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-female.png,0678,Meowstic,83,81,104,466,Psychic
80,100,45,https://img.pokemondb.net/sprites/sword-shield/icon/honedge.png,0679,Honedge,35,37,28,325,"Steel,Ghost"
110,150,59,https://img.pokemondb.net/sprites/sword-shield/icon/doublade.png,0680,Doublade,45,49,35,448,"Steel,Ghost"
50,140,60,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-shield.png,0681,Aegislash,50,140,60,500,"Steel,Ghost"
140,50,60,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-blade.png,0681,Aegislash,140,50,60,500,"Steel,Ghost"
52,60,78,https://img.pokemondb.net/sprites/sword-shield/icon/spritzee.png,0682,Spritzee,63,65,23,341,Fairy
72,72,101,https://img.pokemondb.net/sprites/sword-shield/icon/aromatisse.png,0683,Aromatisse,99,89,29,462,Fairy
48,66,62,https://img.pokemondb.net/sprites/sword-shield/icon/swirlix.png,0684,Swirlix,59,57,49,341,Fairy
80,86,82,https://img.pokemondb.net/sprites/sword-shield/icon/slurpuff.png,0685,Slurpuff,85,75,72,480,Fairy
54,53,53,https://img.pokemondb.net/sprites/sword-shield/icon/inkay.png,0686,Inkay,37,46,45,288,"Dark,Psychic"
92,88,86,https://img.pokemondb.net/sprites/sword-shield/icon/malamar.png,0687,Malamar,68,75,73,482,"Dark,Psychic"
52,67,42,https://img.pokemondb.net/sprites/sword-shield/icon/binacle.png,0688,Binacle,39,56,50,306,"Rock,Water"
105,115,72,https://img.pokemondb.net/sprites/sword-shield/icon/barbaracle.png,0689,Barbaracle,54,86,68,500,"Rock,Water"
60,60,50,https://img.pokemondb.net/sprites/sword-shield/icon/skrelp.png,0690,Skrelp,60,60,30,320,"Poison,Water"
75,90,65,https://img.pokemondb.net/sprites/sword-shield/icon/dragalge.png,0691,Dragalge,97,123,44,494,"Poison,Dragon"
53,62,50,https://img.pokemondb.net/sprites/sword-shield/icon/clauncher.png,0692,Clauncher,58,63,44,330,Water
73,88,71,https://img.pokemondb.net/sprites/sword-shield/icon/clawitzer.png,0693,Clawitzer,120,89,59,500,Water
38,33,44,https://img.pokemondb.net/sprites/sword-shield/icon/helioptile.png,0694,Helioptile,61,43,70,289,"Electric,Normal"
55,52,62,https://img.pokemondb.net/sprites/sword-shield/icon/heliolisk.png,0695,Heliolisk,109,94,109,481,"Electric,Normal"
89,77,58,https://img.pokemondb.net/sprites/sword-shield/icon/tyrunt.png,0696,Tyrunt,45,45,48,362,"Rock,Dragon"
121,119,82,https://img.pokemondb.net/sprites/sword-shield/icon/tyrantrum.png,0697,Tyrantrum,69,59,71,521,"Rock,Dragon"
59,50,77,https://img.pokemondb.net/sprites/sword-shield/icon/amaura.png,0698,Amaura,67,63,46,362,"Rock,Ice"
77,72,123,https://img.pokemondb.net/sprites/sword-shield/icon/aurorus.png,0699,Aurorus,99,92,58,521,"Rock,Ice"
65,65,95,https://img.pokemondb.net/sprites/sword-shield/icon/sylveon.png,0700,Sylveon,110,130,60,525,Fairy
92,75,78,https://img.pokemondb.net/sprites/sword-shield/icon/hawlucha.png,0701,Hawlucha,74,63,118,500,"Fighting,Flying"
58,57,67,https://img.pokemondb.net/sprites/sword-shield/icon/dedenne.png,0702,Dedenne,81,67,101,431,"Electric,Fairy"
50,150,50,https://img.pokemondb.net/sprites/sword-shield/icon/carbink.png,0703,Carbink,50,150,50,500,"Rock,Fairy"
50,35,45,https://img.pokemondb.net/sprites/sword-shield/icon/goomy.png,0704,Goomy,55,75,40,300,Dragon
75,53,68,https://img.pokemondb.net/sprites/sword-shield/icon/sliggoo.png,0705,Sliggoo,83,113,60,452,Dragon
75,83,58,https://img.pokemondb.net/sprites/scarlet-violet/icon/sliggoo-hisuian.png,0705,Sliggoo,83,113,40,452,"Steel,Dragon"
100,70,90,https://img.pokemondb.net/sprites/sword-shield/icon/goodra.png,0706,Goodra,110,150,80,600,Dragon
100,100,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/goodra-hisuian.png,0706,Goodra,110,150,60,600,"Steel,Dragon"
80,91,57,https://img.pokemondb.net/sprites/sword-shield/icon/klefki.png,0707,Klefki,80,87,75,470,"Steel,Fairy"
70,48,43,https://img.pokemondb.net/sprites/sword-shield/icon/phantump.png,0708,Phantump,50,60,38,309,"Ghost,Grass"
110,76,85,https://img.pokemondb.net/sprites/sword-shield/icon/trevenant.png,0709,Trevenant,65,82,56,474,"Ghost,Grass"
66,70,49,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-average.png,0710,Pumpkaboo,44,55,51,335,"Ghost,Grass"
66,70,44,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-small.png,0710,Pumpkaboo,44,55,56,335,"Ghost,Grass"
66,70,54,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-large.png,0710,Pumpkaboo,44,55,46,335,"Ghost,Grass"
66,70,59,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-super.png,0710,Pumpkaboo,44,55,41,335,"Ghost,Grass"
90,122,65,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-average.png,0711,Gourgeist,58,75,84,494,"Ghost,Grass"
85,122,55,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-small.png,0711,Gourgeist,58,75,99,494,"Ghost,Grass"
95,122,75,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-large.png,0711,Gourgeist,58,75,69,494,"Ghost,Grass"
100,122,85,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-super.png,0711,Gourgeist,58,75,54,494,"Ghost,Grass"
69,85,55,https://img.pokemondb.net/sprites/sword-shield/icon/bergmite.png,0712,Bergmite,32,35,28,304,Ice
117,184,95,https://img.pokemondb.net/sprites/sword-shield/icon/avalugg.png,0713,Avalugg,44,46,28,514,Ice
127,184,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/avalugg-hisuian.png,0713,Avalugg,34,36,38,514,"Ice,Rock"
30,35,40,https://img.pokemondb.net/sprites/sword-shield/icon/noibat.png,0714,Noibat,45,40,55,245,"Flying,Dragon"
70,80,85,https://img.pokemondb.net/sprites/sword-shield/icon/noivern.png,0715,Noivern,97,80,123,535,"Flying,Dragon"
131,95,126,https://img.pokemondb.net/sprites/sword-shield/icon/xerneas.png,0716,Xerneas,131,98,99,680,Fairy
131,95,126,https://img.pokemondb.net/sprites/sword-shield/icon/yveltal.png,0717,Yveltal,131,98,99,680,"Dark,Flying"
100,121,108,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-50.png,0718,Zygarde,81,95,95,600,"Dragon,Ground"
100,71,54,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-10.png,0718,Zygarde,61,85,115,486,"Dragon,Ground"
100,121,216,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-complete.png,0718,Zygarde,91,95,85,708,"Dragon,Ground"
100,150,50,https://img.pokemondb.net/sprites/sword-shield/icon/diancie.png,0719,Diancie,100,150,50,600,"Rock,Fairy"
160,110,50,https://img.pokemondb.net/sprites/sword-shield/icon/diancie-mega.png,0719,Diancie,160,110,110,700,"Rock,Fairy"
110,60,80,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-confined.png,0720,Hoopa,150,130,70,600,"Psychic,Ghost"
160,60,80,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-unbound.png,0720,Hoopa,170,130,80,680,"Psychic,Dark"
110,120,80,https://img.pokemondb.net/sprites/sword-shield/icon/volcanion.png,0721,Volcanion,130,90,70,600,"Fire,Water"
55,55,68,https://img.pokemondb.net/sprites/sword-shield/icon/rowlet.png,0722,Rowlet,50,50,42,320,"Grass,Flying"
75,75,78,https://img.pokemondb.net/sprites/sword-shield/icon/dartrix.png,0723,Dartrix,70,70,52,420,"Grass,Flying"
107,75,78,https://img.pokemondb.net/sprites/sword-shield/icon/decidueye.png,0724,Decidueye,100,100,70,530,"Grass,Ghost"
112,80,88,https://img.pokemondb.net/sprites/scarlet-violet/icon/decidueye-hisuian.png,0724,Decidueye,95,95,60,530,"Grass,Fighting"
65,40,45,https://img.pokemondb.net/sprites/sword-shield/icon/litten.png,0725,Litten,60,40,70,320,Fire
85,50,65,https://img.pokemondb.net/sprites/sword-shield/icon/torracat.png,0726,Torracat,80,50,90,420,Fire
115,90,95,https://img.pokemondb.net/sprites/sword-shield/icon/incineroar.png,0727,Incineroar,80,90,60,530,"Fire,Dark"
54,54,50,https://img.pokemondb.net/sprites/sword-shield/icon/popplio.png,0728,Popplio,66,56,40,320,Water
69,69,60,https://img.pokemondb.net/sprites/sword-shield/icon/brionne.png,0729,Brionne,91,81,50,420,Water
74,74,80,https://img.pokemondb.net/sprites/sword-shield/icon/primarina.png,0730,Primarina,126,116,60,530,"Water,Fairy"
75,30,35,https://img.pokemondb.net/sprites/sword-shield/icon/pikipek.png,0731,Pikipek,30,30,65,265,"Normal,Flying"
85,50,55,https://img.pokemondb.net/sprites/sword-shield/icon/trumbeak.png,0732,Trumbeak,40,50,75,355,"Normal,Flying"
120,75,80,https://img.pokemondb.net/sprites/sword-shield/icon/toucannon.png,0733,Toucannon,75,75,60,485,"Normal,Flying"
70,30,48,https://img.pokemondb.net/sprites/sword-shield/icon/yungoos.png,0734,Yungoos,30,30,45,253,Normal
110,60,88,https://img.pokemondb.net/sprites/sword-shield/icon/gumshoos.png,0735,Gumshoos,55,60,45,418,Normal
62,45,47,https://img.pokemondb.net/sprites/sword-shield/icon/grubbin.png,0736,Grubbin,55,45,46,300,Bug
82,95,57,https://img.pokemondb.net/sprites/sword-shield/icon/charjabug.png,0737,Charjabug,55,75,36,400,"Bug,Electric"
70,90,77,https://img.pokemondb.net/sprites/sword-shield/icon/vikavolt.png,0738,Vikavolt,145,75,43,500,"Bug,Electric"
82,57,47,https://img.pokemondb.net/sprites/sword-shield/icon/crabrawler.png,0739,Crabrawler,42,47,63,338,Fighting
